0.000000,0.025000,0.050000,0.075000,0.100000,0.125000,0.150000,0.175000,0.200000,0.225000,0.250000,0.275000,0.300000,0.325000,0.350000,0.375000,0.400000,0.425000,0.450000,0.475000,0.500000,0.525000,0.550000,0.575000,0.600000,0.625000,0.650000,0.675000,0.700000,0.725000,0.750000,0.775000,0.800000,0.825000,0.850000,0.875000,0.900000,0.925000,0.950000,0.975000,1.000000
288934.562500,298665.781250,299257.812500,298542.218750,298542.468750,299955.218750,297894.562500,299070.000000,298488.687500,299382.375000,298706.375000,297725.937500,298894.750000,298634.062500,297969.031250,298352.406250,299210.750000,297698.906250,297748.750000,297976.750000,298796.187500,297641.843750,298661.781250,298264.843750,297782.031250,298478.218750,297955.218750,298089.968750,297550.281250,298562.718750,299136.937500,298628.375000,298956.343750,298874.906250,298028.781250,298326.437500,299003.250000,298789.437500,299372.375000,298029.375000,297936.125000
288934.562500,298199.187500,298278.218750,298919.437500,298479.343750,298151.562500,298145.593750,297816.250000,298816.718750,298166.625000,298936.968750,299785.250000,298080.250000,298034.250000,299005.656250,298539.968750,298590.562500,298715.125000,298293.687500,298316.875000,298321.875000,297830.000000,298362.000000,297082.156250,298258.281250,298047.625000,298687.406250,298896.406250,298144.625000,299381.343750,298074.468750,298335.531250,298314.000000,298728.062500,298674.093750,298020.375000,298583.625000,299042.156250,298704.750000,298408.968750,298437.468750
288934.562500,298511.750000,298572.000000,298782.218750,299571.687500,298215.062500,298952.000000,297525.250000,298193.281250,297591.968750,298190.281250,298489.312500,298037.031250,298655.000000,297781.906250,298321.031250,297812.750000,297778.906250,297931.375000,298074.843750,298806.812500,298628.187500,298618.343750,298604.468750,298669.625000,298964.562500,298437.875000,297834.593750,298075.937500,298024.625000,298394.375000,299000.781250,298601.968750,297865.531250,299136.562500,298239.125000,299228.562500,298738.781250,298307.781250,298756.093750,298980.093750
288934.562500,297176.125000,298987.687500,298814.906250,297626.687500,298804.125000,298042.906250,297998.875000,297648.562500,298264.562500,298572.656250,298541.812500,299384.375000,298241.250000,298650.250000,298235.531250,298147.218750,298551.437500,299247.906250,298636.312500,298859.812500,298075.468750,297882.031250,298266.281250,298871.937500,298021.937500,298796.718750,298723.500000,298643.468750,297588.406250,298670.531250,298098.656250,298908.687500,299000.906250,298594.625000,298582.406250,297601.437500,298073.468750,299404.875000,298541.875000,298207.750000
288934.562500,297874.000000,299422.093750,298075.031250,298452.562500,298554.625000,298474.687500,297729.843750,299179.593750,298278.031250,298768.656250,298241.906250,298643.062500,298380.343750,299249.218750,298477.625000,298382.218750,298319.656250,297911.531250,297995.750000,298862.125000,298828.562500,298818.062500,299008.625000,298528.968750,299099.031250,298272.250000,298693.000000,298721.593750,298838.000000,298793.250000,298393.531250,298694.218750,298307.343750,298809.718750,298013.156250,298424.968750,298164.343750,298389.531250,298528.500000,298689.968750
288934.562500,297736.343750,298711.531250,298234.906250,297753.250000,298477.250000,298934.062500,299174.125000,298103.625000,298804.781250,298224.656250,298781.000000,298689.593750,299176.718750,298268.562500,298430.437500,298100.562500,298912.750000,299320.031250,298748.593750,297499.406250,297027.218750,298239.718750,298057.437500,297970.312500,298601.406250,299539.250000,298668.156250,298241.781250,297717.125000,298804.812500,298251.062500,298209.843750,298360.750000,298780.250000,298540.593750,300084.250000,298827.968750,298576.781250,298112.375000,298642.875000
288934.562500,299000.343750,298642.781250,299040.062500,297647.218750,299525.593750,297932.406250,299150.406250,297347.187500,298050.531250,298262.812500,297715.718750,298928.718750,298440.968750,298751.562500,298951.531250,299111.281250,298475.718750,298565.375000,298163.500000,298007.468750,297816.406250,298533.562500,298172.375000,299152.156250,297867.843750,297956.593750,298164.687500,298738.718750,299407.125000,299338.125000,299195.031250,299160.718750,298536.750000,298600.093750,298706.281250,298651.656250,298465.718750,298778.187500,298570.000000,298852.875000
288934.562500,298462.156250,299021.593750,298667.875000,297947.812500,298190.562500,298615.187500,298162.062500,299089.468750,298668.156250,299059.468750,298539.531250,297618.406250,298163.343750,299187.406250,297229.031250,297646.875000,298849.375000,298727.812500,297928.125000,298965.687500,299544.218750,297758.437500,298604.593750,297417.593750,297856.375000,298881.218750,297831.593750,298878.968750,298397.656250,297520.875000,298852.687500,297920.593750,298499.500000,297176.312500,298758.187500,299021.812500,298459.625000,298222.343750,299326.625000,298804.562500
288934.562500,298460.375000,299150.531250,298388.875000,298317.875000,298474.812500,297857.312500,299227.187500,298745.468750,299017.625000,297668.125000,298741.781250,298270.687500,299308.750000,298335.968750,298287.812500,298345.843750,298826.937500,297943.625000,298997.500000,299076.656250,298451.218750,298165.000000,298581.375000,298870.687500,298442.312500,299259.281250,298225.843750,298957.250000,297878.000000,298454.531250,298433.968750,298527.937500,298205.906250,299424.593750,299242.500000,297858.187500,298616.687500,298155.218750,298313.750000,297956.062500
288934.562500,298717.000000,297672.656250,298393.343750,298808.687500,298542.031250,298263.593750,298701.781250,298680.375000,299773.531250,298563.625000,298654.968750,298353.656250,298480.375000,298215.687500,298863.750000,298403.093750,298962.750000,298239.375000,297779.687500,298769.593750,298933.250000,298790.375000,298019.281250,298012.781250,297870.375000,297913.000000,298808.656250,298547.000000,298650.093750,299533.812500,298312.593750,299159.843750,298964.031250,298357.500000,299236.687500,297774.281250,298045.718750,298225.562500,298967.937500,298244.187500
