0.000000,0.010000,0.020000,0.030000,0.040000,0.050000,0.060000,0.070000,0.080000,0.090000,0.100000,0.110000,0.120000,0.130000,0.140000,0.150000,0.160000,0.170000,0.180000,0.190000
288934.562500,293164.031250,297479.750000,298976.625000,299661.093750,298830.187500,298288.906250,297953.125000,298370.375000,296472.437500,299138.468750,298763.406250,298689.531250,297316.218750,297509.031250,298457.031250,298348.250000,299710.562500,298851.031250,299145.093750
288934.562500,292765.593750,296925.500000,297860.843750,298591.875000,297880.750000,298906.875000,298479.781250,298891.218750,298348.625000,298702.906250,298667.937500,297922.500000,297834.687500,298550.406250,298611.468750,297447.000000,298148.250000,299064.187500,299461.281250
288934.562500,292926.500000,297765.750000,298332.812500,298292.562500,299375.375000,298512.906250,298587.875000,297976.218750,298409.531250,297897.937500,298494.187500,297284.968750,298172.187500,298625.000000,298098.281250,298620.343750,297995.218750,298413.156250,298061.375000
288934.562500,293774.656250,297364.562500,299182.125000,298605.843750,299317.187500,297750.531250,297948.375000,298412.093750,299118.593750,297840.187500,297826.656250,299053.937500,298445.750000,298364.468750,298974.187500,298822.468750,298409.531250,299165.875000,299360.531250
288934.562500,293101.406250,297856.812500,298584.875000,299081.218750,299393.281250,298542.562500,298859.250000,297674.437500,298954.093750,298393.062500,299354.093750,298493.875000,298619.656250,298840.062500,298912.000000,297761.656250,298894.093750,298356.750000,298363.218750
288934.562500,292865.406250,297183.781250,299231.750000,299017.531250,298769.750000,298765.781250,298170.906250,298301.187500,298274.875000,299016.375000,298521.625000,297658.093750,298805.937500,298343.125000,298999.875000,297998.968750,297763.593750,298719.281250,299001.593750
288934.562500,293472.062500,296993.937500,298410.843750,298125.562500,298987.687500,298636.375000,298273.906250,298183.187500,298332.500000,298353.750000,298855.125000,297618.500000,298299.937500,297957.812500,298287.031250,298355.031250,298814.468750,298668.031250,298011.031250
288934.562500,293767.750000,298237.875000,298626.125000,299643.031250,298560.500000,298776.906250,298012.187500,298103.750000,298644.500000,298071.937500,298850.031250,299006.250000,299679.718750,298170.531250,298265.125000,298364.125000,298343.875000,298425.718750,298175.250000
288934.562500,292833.281250,297674.531250,297983.781250,298620.750000,298279.937500,297867.312500,298466.187500,298318.937500,298425.687500,298032.656250,298356.906250,298043.500000,299402.375000,298188.625000,298113.250000,297948.687500,298732.687500,298194.187500,298164.625000
288934.562500,292735.218750,297232.968750,298306.968750,298399.156250,298107.625000,297489.531250,299214.125000,298138.843750,298636.593750,299738.218750,298725.375000,298405.656250,297975.437500,298294.343750,298745.000000,298487.437500,298885.937500,298657.343750,298240.250000
288934.562500,293792.875000,298591.156250,298203.468750,298423.968750,298808.281250,298380.062500,298196.625000,298634.343750,298612.625000,297938.500000,299222.468750,298352.812500,298327.593750,299005.687500,298093.812500,298585.687500,298185.437500,299141.250000,297826.656250
288934.562500,293991.468750,297396.343750,298399.562500,299100.687500,298851.218750,298465.656250,298913.531250,299103.031250,298479.187500,298693.625000,298655.875000,297772.031250,298574.187500,299090.281250,298335.187500,298444.375000,299306.750000,298296.250000,296898.718750
288934.562500,293651.343750,297169.656250,298762.187500,298503.312500,299056.468750,297544.531250,298704.656250,298047.437500,298405.937500,297647.218750,298513.750000,299406.125000,297850.937500,298342.281250,297984.343750,298427.593750,298253.218750,297961.625000,298110.968750
288934.562500,293630.031250,296740.031250,298695.468750,298161.656250,299734.218750,298914.156250,298374.906250,297732.562500,298818.531250,297881.625000,298873.656250,298653.531250,299427.656250,298381.656250,297704.656250,298104.625000,298297.843750,298818.125000,298003.593750
288934.562500,292450.375000,298035.843750,298578.875000,298887.437500,298096.750000,299127.468750,299048.843750,299010.218750,298036.593750,299403.781250,298319.500000,299152.343750,299083.156250,297713.218750,298526.968750,297810.781250,297973.062500,298279.562500,298946.843750
288934.562500,293934.062500,297086.312500,298234.468750,299007.625000,298069.218750,298057.000000,298588.125000,299229.656250,298187.250000,299205.187500,298269.125000,298226.468750,298075.906250,298472.750000,297916.250000,298876.593750,298726.562500,298593.656250,297894.281250
288934.562500,292778.500000,297409.812500,298119.625000,298283.000000,298274.375000,299859.937500,298185.250000,298797.750000,297653.781250,298326.125000,299286.781250,298416.375000,298763.593750,298311.812500,297848.437500,298138.031250,299178.156250,298983.468750,299198.937500
288934.562500,292488.875000,297712.406250,299056.500000,298716.843750,298731.718750,299071.125000,298503.562500,298712.437500,298048.750000,299129.843750,298431.593750,298225.718750,298594.093750,299380.625000,299408.968750,299094.531250,297976.812500,299276.656250,298614.468750
288934.562500,293341.656250,297351.312500,298865.531250,297529.250000,298754.468750,298445.218750,298821.593750,297863.250000,298931.718750,298543.218750,297922.656250,298279.468750,298275.093750,298315.718750,298263.593750,298857.406250,297888.843750,297651.468750,297869.468750
288934.562500,293019.187500,297919.062500,298820.718750,299095.281250,299242.656250,299316.843750,298502.500000,298611.968750,298713.125000,298199.562500,298194.718750,298505.656250,298653.125000,298018.468750,297980.625000,298949.250000,298316.625000,299112.937500,299212.281250
288934.562500,293327.812500,297560.437500,298707.500000,298449.750000,298436.500000,298717.687500,298934.125000,297368.875000,298442.250000,297342.062500,298035.937500,299311.812500,298304.531250,299375.812500,298662.593750,298703.718750,298853.437500,298227.343750,297572.031250
288934.562500,293896.625000,297717.218750,298334.312500,298537.125000,298788.156250,298122.843750,298982.406250,298452.031250,297828.968750,297739.468750,298735.343750,298637.718750,298943.281250,298042.531250,297463.500000,298264.125000,298815.687500,299069.843750,298458.093750
288934.562500,293014.468750,297248.687500,299584.062500,298694.843750,298351.000000,297766.875000,299641.812500,299202.562500,298298.062500,298762.156250,298404.093750,298737.343750,298790.437500,299099.156250,297916.687500,298346.500000,298279.562500,298562.531250,297978.187500
288934.562500,292975.843750,297494.562500,298918.312500,298971.750000,299602.343750,298199.875000,298856.500000,297885.000000,299799.406250,298575.000000,297621.656250,298316.750000,298938.656250,298880.593750,298251.875000,298034.906250,297936.250000,296743.312500,298298.375000
288934.562500,292943.156250,298511.156250,297859.625000,299350.500000,298622.343750,297785.968750,298111.937500,298283.781250,298447.406250,298805.937500,297876.812500,298281.750000,299672.593750,298452.375000,298873.750000,298773.312500,297815.875000,298507.593750,298300.218750
288934.562500,292700.593750,297060.375000,298711.843750,299434.937500,299082.875000,298807.656250,298955.593750,299274.750000,298284.218750,298130.281250,298644.906250,298151.125000,298139.656250,297883.812500,298808.187500,298185.843750,297138.531250,298401.531250,298120.593750
288934.562500,293210.125000,297154.562500,298572.812500,299538.218750,298830.218750,300153.000000,298622.281250,299043.562500,297409.125000,297782.625000,297761.375000,297943.406250,297789.656250,298532.718750,298139.531250,298630.968750,297741.750000,298243.250000,298931.687500
288934.562500,293028.343750,298057.718750,298612.531250,298550.343750,298044.531250,299160.937500,299173.750000,297986.281250,298272.562500,298470.718750,298046.406250,297833.968750,298096.093750,299495.156250,298193.218750,299208.656250,298033.125000,298617.875000,297919.968750
288934.562500,294012.375000,297559.500000,298692.750000,298426.000000,298014.375000,299018.468750,298583.968750,298010.468750,298444.875000,298661.187500,298667.906250,298210.281250,298318.687500,298746.375000,299227.718750,298412.781250,299291.750000,297829.875000,298713.562500
288934.562500,292217.937500,297816.437500,298606.687500,299117.125000,298047.406250,299122.937500,297849.625000,298961.750000,298779.437500,298548.562500,299174.812500,299523.656250,298917.500000,298585.968750,298398.625000,298734.593750,298156.937500,297372.156250,298280.062500
