0.000000,0.010000,0.020000,0.030000,0.040000,0.050000,0.060000,0.070000,0.080000,0.090000,0.100000,0.110000,0.120000,0.130000,0.140000,0.150000,0.160000,0.170000,0.180000,0.190000
14391751.000000,14777782.000000,14836102.000000,14857518.000000,14856441.000000,14845905.000000,14853669.000000,14864625.000000,14860756.000000,14826695.000000,14862633.000000,14835089.000000,14847966.000000,14836021.000000,14846473.000000,14846384.000000,14849103.000000,14842996.000000
