0.000000,0.010000,0.020000,0.030000,0.040000,0.050000,0.060000,0.070000,0.080000,0.090000,0.100000,0.110000,0.120000,0.130000,0.140000,0.150000,0.160000,0.170000,0.180000,0.190000
1856.784546,1875.494873,1851.075684,1842.941528,1838.646729,1902.659668,1874.787598,1912.212769,1862.905151,1931.660278,1885.760254,1899.608276,1898.146118,1858.318970,1902.958862,1892.340576,1916.490479,1942.794434,1913.897949,1879.936279
1856.784546,1818.620483,1837.318237,1850.455811,1865.443115,1889.161621,1917.807617,1868.425293,1933.410156,1917.308960,1889.063721,1912.774536,1901.251587,1900.426880,1845.156738,1878.929321,1863.117188,1898.833618,1902.090820,1889.209961
1856.784546,1870.715698,1857.502197,1873.825317,1946.399902,1842.126709,1865.613647,1851.678345,1876.760132,1901.072021,1972.945679,1908.122803,1934.507324,1906.673950,1920.166626,1850.312622,1885.208496,1914.494995,1967.407715,1887.674194
1856.784546,1864.505493,1901.676880,1871.733887,1902.315308,1885.646851,1873.525635,1845.090210,1856.603638,1857.108521,1886.519653,1909.870361,1906.127441,1951.039062,1906.480469,1989.694824,1922.048706,1881.622192,1905.030273,1933.389648
1856.784546,1818.619507,1880.364014,1855.753906,1867.115845,1852.023438,1881.742310,1870.937012,1879.305298,1903.407959,1859.035156,1897.250366,1881.933594,1893.288452,1892.507202,1858.782471,1857.352051,1897.098022,1878.414673,1878.586182
1856.784546,1911.702393,1873.832031,1864.855469,1886.207397,1893.562866,1889.422485,1946.828369,1870.408691,1893.668823,1832.388794,1909.690796,1864.973999,1868.537109,1914.558716,1847.110962,1909.968872,1942.726807,1907.918945,1901.811401
1856.784546,1857.361450,1872.989136,1917.065552,1871.086670,1880.199707,1862.428467,1869.247925,1904.005249,1878.255859,1907.293335,1924.716797,1907.090210,1903.338623,1954.547241,1921.140381,1954.825684,1920.965942,1929.286743,1923.109375
1856.784546,1873.574219,1888.926270,1898.760010,1863.029175,1891.286987,1905.733276,1860.083252,1885.752319,1927.457153,1909.622803,1876.512085,1872.611450,1871.609131,1927.836060,1962.565796,1883.787476,1925.589966,1863.089844,1884.089722
1856.784546,1897.434082,1853.485596,1884.519287,1906.688110,1827.019409,1885.817017,1886.877563,1844.964844,1943.186279,1857.252197,1926.173462,1895.828125,1910.611572,1929.612549,1907.725220,1886.212280,1879.413208,1937.910767,1900.130737
